Measure,CBS_BANK_TYPE,Remaining maturity,Currency type of booking location,Counterparty sector,Counterparty country,Series,Quaterlly_per_year,Amount_stocks_units
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,China,Q:S:5A:4R:U:D:A:A:TO1:A:CN,2017-Q2,465013.994
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Germany,Q:S:5A:4R:U:D:A:A:TO1:A:DE,2017-Q2,762228.127
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Spain,Q:S:5A:4R:U:D:A:A:TO1:A:ES,2017-Q2,291913.516
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,United Kingdom,Q:S:5A:4R:U:D:A:A:TO1:A:GB,2017-Q2,839811.08
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Greece,Q:S:5A:4R:U:D:A:A:TO1:A:GR,2017-Q2,24981.287
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,India,Q:S:5A:4R:U:D:A:A:TO1:A:IN,2017-Q2,149491.885
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Italy,Q:S:5A:4R:U:D:A:A:TO1:A:IT,2017-Q2,298427.403
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Mexico,Q:S:5A:4R:U:D:A:A:TO1:A:MX,2017-Q2,82788.201
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Netherlands,Q:S:5A:4R:U:D:A:A:TO1:A:NL,2017-Q2,402301.456
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Singapore,Q:S:5A:4R:U:D:A:A:TO1:A:SG,2017-Q2,148050.094
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,United States,Q:S:5A:4R:U:D:A:A:TO1:A:US,2017-Q2,2571452.082
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,All countries excluding residents,Q:S:5A:4R:U:W:A:A:TO1:A:3P,2017-Q2,3305687.568
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Austria,Q:S:5A:4R:U:W:A:A:TO1:A:AT,2017-Q2,23835.115
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Australia,Q:S:5A:4R:U:W:A:A:TO1:A:AU,2017-Q2,54918.213
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Belgium,Q:S:5A:4R:U:W:A:A:TO1:A:BE,2017-Q2,36518.4
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Brazil,Q:S:5A:4R:U:W:A:A:TO1:A:BR,2017-Q2,52340.646
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Canada,Q:S:5A:4R:U:W:A:A:TO1:A:CA,2017-Q2,45555.036
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Switzerland,Q:S:5A:4R:U:W:A:A:TO1:A:CH,2017-Q2,100705.139
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,China,Q:S:5A:4R:U:W:A:A:TO1:A:CN,2017-Q2,77322.38
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Germany,Q:S:5A:4R:U:W:A:A:TO1:A:DE,2017-Q2,203692.874
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Spain,Q:S:5A:4R:U:W:A:A:TO1:A:ES,2017-Q2,83330.283
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,United Kingdom,Q:S:5A:4R:U:W:A:A:TO1:A:GB,2017-Q2,350478.816
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Greece,Q:S:5A:4R:U:W:A:A:TO1:A:GR,2017-Q2,5708.188
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,India,Q:S:5A:4R:U:W:A:A:TO1:A:IN,2017-Q2,19786.166
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Italy,Q:S:5A:4R:U:W:A:A:TO1:A:IT,2017-Q2,170944.303
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Mexico,Q:S:5A:4R:U:W:A:A:TO1:A:MX,2017-Q2,39513.877
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Netherlands,Q:S:5A:4R:U:W:A:A:TO1:A:NL,2017-Q2,109523.518
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Singapore,Q:S:5A:4R:U:W:A:A:TO1:A:SG,2017-Q2,42529.876
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,United States,Q:S:5A:4R:U:W:A:A:TO1:A:US,2017-Q2,585643.378
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,All countries excluding residents,Q:S:5A:4R:U:X:A:A:TO1:A:3P,2017-Q2,4755061.488
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Austria,Q:S:5A:4R:U:X:A:A:TO1:A:AT,2017-Q2,22203.061
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Australia,Q:S:5A:4R:U:X:A:A:TO1:A:AU,2017-Q2,81082.858
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Belgium,Q:S:5A:4R:U:X:A:A:TO1:A:BE,2017-Q2,62416.516
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Brazil,Q:S:5A:4R:U:X:A:A:TO1:A:BR,2017-Q2,46992.025
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Canada,Q:S:5A:4R:U:X:A:A:TO1:A:CA,2017-Q2,130532.545
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Switzerland,Q:S:5A:4R:U:X:A:A:TO1:A:CH,2017-Q2,76641.183
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,China,Q:S:5A:4R:U:X:A:A:TO1:A:CN,2017-Q2,75821.251
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Germany,Q:S:5A:4R:U:X:A:A:TO1:A:DE,2017-Q2,247734.859
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Spain,Q:S:5A:4R:U:X:A:A:TO1:A:ES,2017-Q2,50235.578
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,United Kingdom,Q:S:5A:4R:U:X:A:A:TO1:A:GB,2017-Q2,896436.995
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Greece,Q:S:5A:4R:U:X:A:A:TO1:A:GR,2017-Q2,4490.15
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,India,Q:S:5A:4R:U:X:A:A:TO1:A:IN,2017-Q2,29738.997
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Italy,Q:S:5A:4R:U:X:A:A:TO1:A:IT,2017-Q2,83375.546
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Mexico,Q:S:5A:4R:U:X:A:A:TO1:A:MX,2017-Q2,48991.938
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Netherlands,Q:S:5A:4R:U:X:A:A:TO1:A:NL,2017-Q2,108095.963
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Singapore,Q:S:5A:4R:U:X:A:A:TO1:A:SG,2017-Q2,52085.945
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,United States,Q:S:5A:4R:U:X:A:A:TO1:A:US,2017-Q2,1376471.178
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,All countries excluding residents,Q:S:5A:4R:U:B:A:A:TO1:A:3P,2017-Q3,12768142.222
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Austria,Q:S:5A:4R:U:B:A:A:TO1:A:AT,2017-Q3,91144.112
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Australia,Q:S:5A:4R:U:B:A:A:TO1:A:AU,2017-Q3,247172.078
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Belgium,Q:S:5A:4R:U:B:A:A:TO1:A:BE,2017-Q3,310498.899
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Brazil,Q:S:5A:4R:U:B:A:A:TO1:A:BR,2017-Q3,229617.513
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Canada,Q:S:5A:4R:U:B:A:A:TO1:A:CA,2017-Q3,160330.053
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Switzerland,Q:S:5A:4R:U:B:A:A:TO1:A:CH,2017-Q3,119234.433
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,China,Q:S:5A:4R:U:B:A:A:TO1:A:CN,2017-Q3,319232.299
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Germany,Q:S:5A:4R:U:B:A:A:TO1:A:DE,2017-Q3,685013.283
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Spain,Q:S:5A:4R:U:B:A:A:TO1:A:ES,2017-Q3,102055.695
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,United Kingdom,Q:S:5A:4R:U:B:A:A:TO1:A:GB,2017-Q3,1533975.516
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Greece,Q:S:5A:4R:U:B:A:A:TO1:A:GR,2017-Q3,2353.084
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,India,Q:S:5A:4R:U:B:A:A:TO1:A:IN,2017-Q3,113656.826
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Italy,Q:S:5A:4R:U:B:A:A:TO1:A:IT,2017-Q3,325143.05
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Mexico,Q:S:5A:4R:U:B:A:A:TO1:A:MX,2017-Q3,256939.578
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Netherlands,Q:S:5A:4R:U:B:A:A:TO1:A:NL,2017-Q3,127500.388
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Singapore,Q:S:5A:4R:U:B:A:A:TO1:A:SG,2017-Q3,268494.95
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,United States,Q:S:5A:4R:U:B:A:A:TO1:A:US,2017-Q3,3281301.582
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,All countries excluding residents,Q:S:5A:4R:U:C:A:A:TO1:A:3P,2017-Q3,25802327.854
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Austria,Q:S:5A:4R:U:C:A:A:TO1:A:AT,2017-Q3,205079.251
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Australia,Q:S:5A:4R:U:C:A:A:TO1:A:AU,2017-Q3,463868.443
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Belgium,Q:S:5A:4R:U:C:A:A:TO1:A:BE,2017-Q3,512026.581
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Brazil,Q:S:5A:4R:U:C:A:A:TO1:A:BR,2017-Q3,366932.142
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Canada,Q:S:5A:4R:U:C:A:A:TO1:A:CA,2017-Q3,442104.628
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Switzerland,Q:S:5A:4R:U:C:A:A:TO1:A:CH,2017-Q3,385002.409
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,China,Q:S:5A:4R:U:C:A:A:TO1:A:CN,2017-Q3,820265.919
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Germany,Q:S:5A:4R:U:C:A:A:TO1:A:DE,2017-Q3,1468376.328
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Spain,Q:S:5A:4R:U:C:A:A:TO1:A:ES,2017-Q3,405977.924
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,United Kingdom,Q:S:5A:4R:U:C:A:A:TO1:A:GB,2017-Q3,2408694.8
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Greece,Q:S:5A:4R:U:C:A:A:TO1:A:GR,2017-Q3,26405.819
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,India,Q:S:5A:4R:U:C:A:A:TO1:A:IN,2017-Q3,268922.706
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Italy,Q:S:5A:4R:U:C:A:A:TO1:A:IT,2017-Q3,637640.782
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Mexico,Q:S:5A:4R:U:C:A:A:TO1:A:MX,2017-Q3,341515.989
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Netherlands,Q:S:5A:4R:U:C:A:A:TO1:A:NL,2017-Q3,537308.238
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Singapore,Q:S:5A:4R:U:C:A:A:TO1:A:SG,2017-Q3,427147.21
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,United States,Q:S:5A:4R:U:C:A:A:TO1:A:US,2017-Q3,5881152.841
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,All countries excluding residents,Q:S:5A:4R:U:C:V:A:TO1:A:3P,2017-Q3,2357854.323
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Austria,Q:S:5A:4R:U:C:V:A:TO1:A:AT,2017-Q3,9339.451
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Australia,Q:S:5A:4R:U:C:V:A:TO1:A:AU,2017-Q3,31217.4
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Belgium,Q:S:5A:4R:U:C:V:A:TO1:A:BE,2017-Q3,34563.878
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Brazil,Q:S:5A:4R:U:C:V:A:TO1:A:BR,2017-Q3,10303.52
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Canada,Q:S:5A:4R:U:C:V:A:TO1:A:CA,2017-Q3,47119.658
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Switzerland,Q:S:5A:4R:U:C:V:A:TO1:A:CH,2017-Q3,39741.945
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,China,Q:S:5A:4R:U:C:V:A:TO1:A:CN,2017-Q3,16717.979
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Germany,Q:S:5A:4R:U:C:V:A:TO1:A:DE,2017-Q3,206337.243
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Spain,Q:S:5A:4R:U:C:V:A:TO1:A:ES,2017-Q3,32711.154
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,United Kingdom,Q:S:5A:4R:U:C:V:A:TO1:A:GB,2017-Q3,673569.795
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Greece,Q:S:5A:4R:U:C:V:A:TO1:A:GR,2017-Q3,3918.358
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,India,Q:S:5A:4R:U:C:V:A:TO1:A:IN,2017-Q3,4759.668
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Italy,Q:S:5A:4R:U:C:V:A:TO1:A:IT,2017-Q3,60105.28
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Mexico,Q:S:5A:4R:U:C:V:A:TO1:A:MX,2017-Q3,12812.82
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Netherlands,Q:S:5A:4R:U:C:V:A:TO1:A:NL,2017-Q3,82934.146
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Singapore,Q:S:5A:4R:U:C:V:A:TO1:A:SG,2017-Q3,13786.762
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,United States,Q:S:5A:4R:U:C:V:A:TO1:A:US,2017-Q3,460268.917
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,All countries excluding residents,Q:S:5A:4R:U:D:A:A:TO1:A:3P,2017-Q3,13034083.273
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Austria,Q:S:5A:4R:U:D:A:A:TO1:A:AT,2017-Q3,113934.143
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Australia,Q:S:5A:4R:U:D:A:A:TO1:A:AU,2017-Q3,216696.36
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Belgium,Q:S:5A:4R:U:D:A:A:TO1:A:BE,2017-Q3,201527.676
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Brazil,Q:S:5A:4R:U:D:A:A:TO1:A:BR,2017-Q3,137313.631
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Canada,Q:S:5A:4R:U:D:A:A:TO1:A:CA,2017-Q3,281774.574
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Switzerland,Q:S:5A:4R:U:D:A:A:TO1:A:CH,2017-Q3,265766.958
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,China,Q:S:5A:4R:U:D:A:A:TO1:A:CN,2017-Q3,501033.616
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Germany,Q:S:5A:4R:U:D:A:A:TO1:A:DE,2017-Q3,783363.249
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Spain,Q:S:5A:4R:U:D:A:A:TO1:A:ES,2017-Q3,303922.231
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,United Kingdom,Q:S:5A:4R:U:D:A:A:TO1:A:GB,2017-Q3,874717.301
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Greece,Q:S:5A:4R:U:D:A:A:TO1:A:GR,2017-Q3,24052.735
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,India,Q:S:5A:4R:U:D:A:A:TO1:A:IN,2017-Q3,155265.879
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Italy,Q:S:5A:4R:U:D:A:A:TO1:A:IT,2017-Q3,312496.73
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Mexico,Q:S:5A:4R:U:D:A:A:TO1:A:MX,2017-Q3,84577.402
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Netherlands,Q:S:5A:4R:U:D:A:A:TO1:A:NL,2017-Q3,409809.846
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Singapore,Q:S:5A:4R:U:D:A:A:TO1:A:SG,2017-Q3,158653.256
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,United States,Q:S:5A:4R:U:D:A:A:TO1:A:US,2017-Q3,2599758.101
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,All countries excluding residents,Q:S:5A:4R:U:W:A:A:TO1:A:3P,2017-Q3,3380388.147
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Austria,Q:S:5A:4R:U:W:A:A:TO1:A:AT,2017-Q3,23973.879
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Australia,Q:S:5A:4R:U:W:A:A:TO1:A:AU,2017-Q3,53782.355
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Belgium,Q:S:5A:4R:U:W:A:A:TO1:A:BE,2017-Q3,37772.678
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Brazil,Q:S:5A:4R:U:W:A:A:TO1:A:BR,2017-Q3,57139.184
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Canada,Q:S:5A:4R:U:W:A:A:TO1:A:CA,2017-Q3,52230.032
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Switzerland,Q:S:5A:4R:U:W:A:A:TO1:A:CH,2017-Q3,103821.747
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,China,Q:S:5A:4R:U:W:A:A:TO1:A:CN,2017-Q3,81756.358
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Germany,Q:S:5A:4R:U:W:A:A:TO1:A:DE,2017-Q3,205795.185
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Spain,Q:S:5A:4R:U:W:A:A:TO1:A:ES,2017-Q3,85847.887
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,United Kingdom,Q:S:5A:4R:U:W:A:A:TO1:A:GB,2017-Q3,369588.769
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Greece,Q:S:5A:4R:U:W:A:A:TO1:A:GR,2017-Q3,5853.429
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,India,Q:S:5A:4R:U:W:A:A:TO1:A:IN,2017-Q3,20214.051
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Italy,Q:S:5A:4R:U:W:A:A:TO1:A:IT,2017-Q3,171667.095
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Mexico,Q:S:5A:4R:U:W:A:A:TO1:A:MX,2017-Q3,38757.119
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Netherlands,Q:S:5A:4R:U:W:A:A:TO1:A:NL,2017-Q3,112283.267
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Singapore,Q:S:5A:4R:U:W:A:A:TO1:A:SG,2017-Q3,44799.799
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,United States,Q:S:5A:4R:U:W:A:A:TO1:A:US,2017-Q3,587144.394
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,All countries excluding residents,Q:S:5A:4R:U:X:A:A:TO1:A:3P,2017-Q3,4385380.357
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Austria,Q:S:5A:4R:U:X:A:A:TO1:A:AT,2017-Q3,32588.884
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Australia,Q:S:5A:4R:U:X:A:A:TO1:A:AU,2017-Q3,85213.829
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Belgium,Q:S:5A:4R:U:X:A:A:TO1:A:BE,2017-Q3,67358.633
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Brazil,Q:S:5A:4R:U:X:A:A:TO1:A:BR,2017-Q3,48897.45
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Canada,Q:S:5A:4R:U:X:A:A:TO1:A:CA,2017-Q3,137985.713
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Switzerland,Q:S:5A:4R:U:X:A:A:TO1:A:CH,2017-Q3,78628.256
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,China,Q:S:5A:4R:U:X:A:A:TO1:A:CN,2017-Q3,64635.562
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Germany,Q:S:5A:4R:U:X:A:A:TO1:A:DE,2017-Q3,252726.617
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Spain,Q:S:5A:4R:U:X:A:A:TO1:A:ES,2017-Q3,51543.835
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,United Kingdom,Q:S:5A:4R:U:X:A:A:TO1:A:GB,2017-Q3,411412.685
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Greece,Q:S:5A:4R:U:X:A:A:TO1:A:GR,2017-Q3,3973.469
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,India,Q:S:5A:4R:U:X:A:A:TO1:A:IN,2017-Q3,27009.068
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Italy,Q:S:5A:4R:U:X:A:A:TO1:A:IT,2017-Q3,83755.084
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Mexico,Q:S:5A:4R:U:X:A:A:TO1:A:MX,2017-Q3,46768.473
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Netherlands,Q:S:5A:4R:U:X:A:A:TO1:A:NL,2017-Q3,109057.21
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Singapore,Q:S:5A:4R:U:X:A:A:TO1:A:SG,2017-Q3,51969.879
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,United States,Q:S:5A:4R:U:X:A:A:TO1:A:US,2017-Q3,1406010.424
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,All countries excluding residents,Q:S:5A:4R:U:B:A:A:TO1:A:3P,2017-Q4,12661277.351
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Austria,Q:S:5A:4R:U:B:A:A:TO1:A:AT,2017-Q4,94670.89
